# `--selftest` 진입점 등재 — `경로<TAB>플래그<TAB>등급<TAB>레인<TAB>담당<TAB>이유`
#   검사기 `scripts/check_selftest_inventory.py`
#
# ★ 계기 (2026-09-01, Codex R19 Q6)
#   규칙 K 는 `check_all.sh` ↔ `discipline.yml` 을 **손으로 적은 10개 목록**으로 대조해서,
#   *둘 다에 없는* 검사기는 원리적으로 못 잡았다.  실측 결과 진입점 101개 중 **72개가
#   어느 쪽에서도 안 돌고 있었고**, 그중 둘은 실제로 **빨간불**이었다:
#     · `env_db.py`             — step4 env 노브 둘이 DB 에 없었다 (등재해 고침)
#     · `seminar_deck_extract.py` — 철회 배너를 1번 장에 끼우자 표지 면제(n==1)가 깨졌다
#   돌지 않는 검사는 없는 것과 같고, 더 나쁘게는 "있다" 는 인상을 준다.
#
# ★ 어떻게 닫았나 — **드라이버**
#   `fast` 는 `check_selftest_inventory.py --run-fast` 가 이 등재를 읽어 한꺼번에 돌린다.
#   72개를 손으로 두 파일에 옮겨 적으면 그 목록이 또 낡는다.  드라이버는 등재를 읽으므로
#   **새 검사기를 만들면 등재만 하면 자동으로 돈다**.  그래서 `fast` 의 레인은 대부분
#   `none` 이고, 그것이 정상이다 (드라이버가 `both` 인 한).
#
# 등급 (⚠ `--draft` 가 **실제로 돌려** 정한다 — 추정으로 적으면 등재가 거짓말이 된다)
#   fast     초 단위, 표준 의존만.  드라이버가 돌린다
#   slow     초록이지만 20 s 이상 — 예산 때문에 이름으로 배선한다
#   gpu      cupy/taichi 가 있어야 뜻이 있다
#   external 리포 밖 데이터·네트워크·무거운 의존
#   broken   지금 빨간불 — 이유에 무엇이 깨졌는지 적는다 (숨기지 않는다)
#   legacy   일회성/역사 — 남겨 두되 돌리지 않는다
#
# 2026-09-01 실측: fast 98 (합계 292 s) · slow 3 · broken 0
#
scripts/cycling_data_ingest.py	--selftest	fast	none	claude	초록 1.1s (실측)
scripts/dem_perturbation.py	--selftest	fast	none	claude	초록 0.3s (실측)
scripts/design_performance_dataset.py	--selftest	fast	none	claude	초록 0.3s (실측)
scripts/eis_drt_ica.py	--selftest	fast	both	claude	초록 1.2s (실측) — L4-11 porosity 단위 계약(1 % 불연속·falsy 0) 회귀가 여기 산다
scripts/extract_se_network_diagnostics.py	--selftest	fast	both	claude	초록 0.6s (실측) — L4-06 내용 지문 중복제거 + L4-07 메타 병합·충돌 거부
scripts/grade_engine.py	--selftest	fast	both	claude	초록 0.2s (실측) — A군 라벨↔계산 정합 (L4-09 C_AM·L4-04 τ·L2-07 CF/FULL·L2-08 비가중)
scripts/audit_constriction_deleted.py	--selftest	fast	both	claude	초록 0.6s (실측) — 면적 계약 S0: 협착 삭제 판정식이 솔버 산술과 한 출처인가 + tabor 대조
scripts/env_db.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/fibre_1d_network.py	--selftest	fast	none	claude	초록 0.7s (실측)
scripts/fibre_segment_raster.py	--selftest	fast	none	claude	초록 2.0s (실측)
scripts/fig4b_sigma_conventions.py	--selftest	fast	none	claude	초록 1.3s (실측)
scripts/fit_dh_collapse.py	--selftest	fast	none	claude	초록 0.2s (실측)
scripts/fit_rint_curve.py	--selftest	fast	none	claude	초록 0.2s (실측)
scripts/generate_comparison_plots.py	--selftest-descriptions	fast	both	claude	초록 0.8s (실측) — L3-11 설명↔상수 정합 + 판별력 대조
scripts/generate_comparison_plots.py	--selftest-fits	fast	both	claude	초록 0.7s (실측) — L3-08 적합 fail-closed(행수·랭크·LOO 폴드) + L3-12 캐시 내용 지문
scripts/generate_comparison_plots.py	--selftest-temp	fast	both	claude	초록 1.3s (실측) — 어느 레인에도 없던 것을 2026-09-13 배선
scripts/heckel_analysis.py	--selftest	fast	none	claude	초록 1.0s (실측)
scripts/hetero_transcript.py	--selftest	fast	both	claude	초록 0.0s (실측) — 계약 6개 + 이빨 대조 (원문 한 글자 변조·구분자 삭제·해독 복사)
scripts/holm_exponent_from_field.py	--selftest	fast	none	claude	초록 0.6s (실측)
scripts/ion_r_verdict.py	--selftest	fast	check_all	claude	초록 0.2s (실측)
scripts/lhs_design_dataset.py	--selftest	fast	none	claude	초록 1.5s (실측)
scripts/lhs_descriptor_harvest.py	--selftest	fast	both	claude	초록 0.7s (실측) — 계약 6개 + P1 반례 + 변이대조
scripts/lhs_harvest_batch.py	--selftest	fast	none	claude	초록 0.0s (실측) — 봉인 TSV 짝 사용 · mesh 근거 기록 · 누락은 사유와 함께 선다 (LHS-02) · ★ 수확기 없으면 **dry-run 도** 선다 (리허설 false-green 차단)
scripts/lhs_phi_crosscheck.py	--selftest	fast	none	claude	초록 <1s (실측) — 수확기 ↔ 웹앱 porosity 교차검사: 두 코드 함수를 같은 덤프에 호출 · LHS-10 바닥 재현 · 음성 대조 (바닥 = 벽) · 플래튼 − 고체 윗면 (LHS-11)
scripts/lhs_ext_design.py	--selftest	fast	both	claude	초록 0.7s (실측)
scripts/lhs_ext_materialize.py	--selftest	fast	both	claude	초록 0.1s (실측)
scripts/lhs_ext_submit_gate.py	--selftest	fast	both	claude	초록 0.1s (실측)
scripts/lhs_perc_extract.py	--selftest	fast	both	claude	초록 0.8s (실측)
scripts/lhs_perc_fit.py	--selftest	fast	both	claude	초록 9.5s (실측)
scripts/litdb_promote.py	--selftest	fast	none	claude	초록 17.9s (실측)
scripts/litdb_sync.py	--selftest	fast	none	claude	초록 2.0s (실측)
scripts/make_heckel_manifest.py	--selftest	fast	check_all	claude	초록 0.1s (실측)
scripts/make_pressure_sweep_decks.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/make_ps_sweep_decks.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/make_mixer_deck.py	--selftest	fast	none	claude	초록 0.1s (실측) — 순수 함수(파일 안 씀), 외부 데이터 불요.  LIGGGHTS 실행으로 배운 제약 셋(분율=mass%% · multisphere type 1부터 연속 · cohesion 키워드 순서)과 사슬 겹침 보정을 변이 대조로 지킨다
scripts/make_mixer_baffles.py	--selftest	fast	none	claude	초록 0.1s (실측) — 순수 기하, 외부 데이터 불요.  배플 평판의 높이·각도·법선을 설계값과 대조하고, 퇴화 높이(0·1·음수)를 거부하는 것을 변이 대조로 지킨다
scripts/repair_focus_top.py	--selftest	fast	both	claude	초록 0.1s (실측) — SELF-45 복원기
scripts/viz_mixer_bed.py	--selftest	fast	none	claude	초록 1s (실측) — 합성 덤프로 PNG 를 실제로 만들어 본다.  **matplotlib 필요**.  색은 viz_mpm_continuum 의 dem 팔레트를 가져다 쓰고(두 벌 금지), CJK 폰트가 없으면 한글이 조용히 □ 가 되므로 폰트 선택을 시험으로 강제한다.  덤프 없는 디렉터리는 거부
scripts/measure_bed_aspect.py	--selftest	fast	none	claude	초록 0.2s (실측) — 순수 함수(임시 덤프 생성), 외부 데이터 불요.  프레임을 숫자순으로 고르는 것과 정착 경고를 변이 대조로 지킨다
scripts/measure_mixing_index.py	--selftest	fast	none	claude	초록 0.4s (실측) — §24 Lacey 혼합지수.  합성 구름(완전분리·반혼합·무작위)으로 S² 순서, 부피가중≠개수가중, 숫자순 프레임, 빈 칸 보고, 바닥 검사 거부, 덱 run 줄 파싱(실제 덱 36308×2/427062).
scripts/check_contact_validity.py	--selftest	fast	none	claude	초록 0.3s (실측) — 순수 함수(임시 덤프 생성), 외부 데이터 불요.  점착을 올리면 접촉모델이 먼저 죽는다는 것을 통과(δ/r>50 %)·원자손실로 기각하고, 겹침을 **작은 쪽 반경**으로 재는 것을 변이 대조로 지킨다
scripts/ml_design_structure.py	--selftest	fast	none	claude	초록 7.8s (실측)
scripts/mpm3d_compaction.py	--selftest	fast	none	claude	초록 140/140 · 0.4 s (실측, 2026-09-23) — 직접 단계는 없고 **fast 드라이버(`--run-fast`)가 두 레인에서 돌린다**.  ⚠ 직접 CI 단계로 올리지 말 것: 진입점은 전체 AST 로 스캔돼 selftest 가 닿지 않는 main 안의 지연 `import taichi` 가 CI 의존으로 잡힌다 (09-23 실측). ★ Codex R3-v2 `FAMV2-01` (2026-09-23): 하강은 `(1−f)·target` 에서 멈추는데 기본 S-1 서보가 `target` 전체로 평형을 잡아 f 를 **조용히 되돌렸다** (매니페스트는 am_load_frac·se_target_GPa 를 찍어 도장만 적용).  재현 시험을 먼저 넣어 빨간불 7건(f=0.675 → SE 0.0975 에서 0.2943 으로 다시 눌림)을 확인한 뒤 고쳤다.  서보 네 곳이 `servo_verdict(…, am_skel, …)` 를 쓰는지 **소스 배선**까지 단언하고, f 가 적용 안 되는 조합(servo-legacy · servo+floor · load-state)의 런 전 거부는 가드를 빼면 정확히 세 건만 빨간불이 되는 음성 대조로 확인.  f=0 은 판정·설정점·옛 인라인 식 모두 비트 동일.  외부 의존: numpy.
scripts/mpm_webapp_payload.py	--selftest-contract	fast	both	claude	초록 <1s — 순수 함수, 외부 데이터 불요 (PASL-04 계약 봉인 게이트)
scripts/mpm_webapp_payload.py	--selftest-provenance	fast	both	claude	초록 <1s — git 을 가로채 재현, 외부 데이터 불요 (PASL-05)
scripts/mpm_webapp_payload.py	--selftest-temperature	fast	both	claude	초록 0.9s (실측)
scripts/network_conductivity.py	--selftest	fast	none	claude	초록 0.8s (실측)
scripts/network_conductivity.py	--selftest-status	fast	none	claude	초록 1.0s (실측)
scripts/network_conductivity.py	--selftest-temp	fast	none	claude	초록 0.7s (실측)
scripts/network_mode_io.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/network_projection_preflight.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/oat_sensitivity.py	--selftest	fast	check_all	claude	초록 0.3s (실측)
scripts/pa_arms_watch.sh	--selftest	fast	none	claude	초록 0.3s (실측)
scripts/pa_watch.sh	--selftest	fast	none	claude	초록 0.2s (실측)
scripts/patch_kit_quasistatic.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/pellet_rve_sigma.py	--selftest	fast	none	claude	초록 10.1s (실측)
scripts/perf_reduced_order.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/plan_se_curve_targets.py	--selftest	fast	none	claude	초록 0.3s (실측)
scripts/phase_a_arms_from_payload.py	--selftest	fast	none	claude	초록 0.1s (실측) — 합성 payload 만 쓴다, 외부 데이터 불요
scripts/phase_a_preflight.py	--selftest	fast	none	claude	초록 0.2s (실측) — 합성 payload 만 쓴다, 외부 데이터 불요.  2026-09-18 봉인 이탈 3축(ptfe_stamp=off · LEAN 미적용 · code_sha=null)을 각각 재현 시험으로 잡고, 봉인 축은 어댑터의 SEAL 을 **가져다** 써 두 벌이 갈라지지 않게 한다
scripts/phase_a_order_verdict.py	--selftest	fast	none	claude	초록 0.4s (실측) — 순수 판정 논리, 외부 데이터 불요
scripts/phase_a_plan.py	--selftest	fast	none	claude	초록 0.4s (실측) — 계획 생성만, 실행 없음
scripts/phase_a_precompute.py	--selftest	fast	none	claude	초록 0.5s (실측) — 순수 산술, 외부 데이터 불요
scripts/phase_a_rerun_from_sh.py	--selftest	fast	none	claude	초록 0.1s (실측) — 합성 .sh 문자열만 쓴다, 외부 데이터 불요
scripts/phase_a_receipt_from_sh.py	--selftest	fast	none	claude	초록 1.0s (실측) — 재실행 `.sh` 에서 영수증을 유도한다.  payload 파서를 실제로 잡아 기본값까지 채우고, 축·봉인·해시는 run_contract/어댑터에서 가져온다.  음성 대조 5건 (팔별 규약 불일치 · 전팔 off · factorial 아님 · 팔 수 불일치 · payload 읽기 함정).
scripts/plot_cbd_contacts.py	--selftest	fast	both	claude	초록 2.2s (실측)
scripts/plot_sigma_e_bars.py	--selftest	fast	both	claude	초록 1.6s (실측)
scripts/porosity_close.py	--selftest	fast	none	claude	초록 0.18s (실측) — 합성 코퍼스, 외부 데이터 불요 (GAP3-18 래칫 회귀)
scripts/reduce_arm_payloads.py	--selftest	slow	both	claude	초록이나 31s (실측)
scripts/rint_cycle_traj.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/run_contract.py	--selftest	fast	both	claude	초록 0.7s (실측)
scripts/run_network_full_corrections.py	--selftest-temp	fast	none	claude	초록 1.3s (실측)
scripts/sdcp_gain_verdict.py	--selftest	fast	both	claude	초록 3.7s (실측)
scripts/sdcp_phase_ledger_report.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/sdcp_stamp_confound.py	--selftest	fast	none	claude	초록 1.1s (실측)
scripts/se_material.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/seminar_deck_extract.py	--selftest	fast	none	claude	초록 0.5s (실측)
scripts/sr01_carbon_network.py	--selftest	fast	none	claude	초록 0.8s (실측)
scripts/sr01_k_grid_sweep.py	--selftest	fast	none	claude	초록 8.0s (실측)
scripts/sr01_realbed_ab.py	--selftest	fast	none	claude	초록 4.4s (실측)
scripts/sr01_staircase_factor.py	--selftest	fast	none	claude	초록 2.1s (실측)
scripts/sr01_stamp_compare.py	--selftest	fast	both	claude	초록 0.1s (실측)
scripts/sr01_watch.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/step3_sigma.py	--selftest	fast	both	claude	초록 1.5s (실측)
scripts/step3_sigma.py	--selftest-pnm	fast	both	claude	초록 0.8s (실측)
scripts/step3_sigma.py	--selftest-pore	fast	both	claude	초록 0.8s (실측)
scripts/step3_sigma.py	--selftest-rxn	fast	both	claude	초록 0.8s (실측)
scripts/step3_sigma.py	--selftest-segstamp	fast	both	claude	초록 1.2s (실측)
scripts/step3_sigma.py	--selftest-swcnt	fast	both	claude	초록 0.8s (실측)
scripts/step3_sigma.py	--selftest-temp	fast	both	claude	초록 0.8s (실측)
scripts/step3_sigma.py	--selftest-trackb	fast	both	claude	초록 0.8s (실측)
scripts/step3_transport_resolution.py	--selftest	fast	none	claude	초록 3.9s (실측)
scripts/step4_angular_risk.py	--selftest	fast	none	claude	초록 0.5s (실측) — 순수 기하, 외부 데이터 불요
scripts/step4_dyn.py	--selftest	fast	none	claude	초록 12.8s (실측)
scripts/step4_viz_from_npz.py	--selftest	fast	none	claude	초록 2.8s (실측)
scripts/step6_surrogate.py	--selftest	fast	none	claude	초록 5.9s (실측)
scripts/summarize_jam_sweep.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/trace_deps.py	--selftest	fast	none	claude	초록 16.1s (실측)
scripts/train_cycle_surrogate.py	--selftest	fast	none	claude	초록 0.3s (실측)
scripts/unpack_kit_scaffolds.py	--selftest	fast	none	claude	초록 0.1s (실측)
scripts/viz_additives.py	--selftest	fast	none	claude	초록 2.5s (실측)
scripts/viz_se_voxel_2d.py	--selftest	fast	none	claude	초록 1.2s (실측)
scripts/voxel_conductivity.py	--selftest-temp	fast	none	claude	초록 0.7s (실측)
webapp/predictor_engine.py	--selftest-temp	fast	none	claude	초록 0.2s (실측)
webapp/structure_predictor.py	--selftest	fast	none	claude	초록 1.4s (실측)
#
# ── 2026-09-02 병합으로 들어온 것 (stoic-knuth 웹앱·OAT 트랙) ──
#   ★ 이 여섯은 병합 직후 `check_selftest_inventory` 가 **미등재로 잡아냈다** — 어제
#     만든 검사가 병합에서 값을 했다.  전부 실제로 돌려 등급을 정했다 (1초 이내, 초록).
scripts/diagnose_webapp_data.py	--selftest	fast	none	claude	초록 16/16 · 1s (실측)
scripts/gen_dem_oat_sweep.py	--selftest	fast	none	claude	초록 35/35 · 0s (실측)
scripts/ml_shap_pareto.py	--selftest	fast	none	claude	초록 31/31 · 1s (실측)
scripts/rebuild_cases_from_csv.py	--selftest	fast	none	claude	초록 25/25 · 0s (실측)
scripts/rebuild_tables_from_metrics.py	--selftest	fast	none	claude	초록 22/22 · 0s (실측)
scripts/restore_webapp_data.py	--selftest	fast	none	claude	초록 3/3 · 0s (실측)
scripts/audit_coverage.py	--selftest	fast	both	claude	커버리지 재현기의 두 반례를 고정한다 (Codex Q2-1): 디렉터리 항목을 현재 파일 집합으로 펼쳐 감사 이후 파일까지 세는 것 · lstrip("./") 가 dotfile 경로를 망가뜨리는 것.  둘 다 커버리지를 부풀리는 방향이었다.
scripts/audit_claimed_sha_provenance.py	--selftest	fast	both	claude	claimed_fixed_sha 가 실재하는 것만으로는 부족하다 — R5CX-08/10/11 은 672dedb1 을 적었는데 그 자리에 수정이 없었다 (진짜는 777cd6c08).  기전은 구조적이다: 수정과 등재가 같은 커밋이면 그 커밋은 자기 SHA 를 못 적어 부모가 적힌다.  ⚠ 부모 표기 자체는 결함이 아니므로(수정이 바로 앞 커밋이면 옳다) 판별자는 "등재 커밋이 그 ID 를 실행되는 코드에 새로 박았는가" 다.  ⑨⑩ 이 초판의 거짓 양성 두 부류(증거 파일 공유 · ID 표기 하이픈 차이)를 회귀로 못박는다.
scripts/check_audit_adjudication.py	--selftest	fast	both	claude	감사 원시 finding 에 판정 상태가 하나도 없어 severity 만 보면 후보와 확정이 합쳐지는 자리 (Codex Q2-3 · AUD-07).  음성 대조 9개가 그 합쳐짐을 막는다 — candidate 가 검증 필드를 들거나 감사 주체 자신이 독립 검증자가 되거나 원본 해시가 어긋나면 잡는다.
scripts/constriction_reference.py	--selftest	fast	both	claude	초록 11/11 · 9.8s (실측) — 협착 기준해의 극한 검증.  ⓪ 정규화(측정 R_bulk = 2L/(σπb²))가 **v1 의 2π 누락**을 잡는 유일한 검사다 (일률 배수라 단조·수렴·극한은 전부 초록이었다 = 규율 ⑤ false-green).  ⑦ 이 2π 를 변이시켜 그 판별력을 증명하고, ⑧⑨ 가 이종쌍 min(σ) 규약(AREA-11)을 가른다.
scripts/audit_transport_cap_equivalence.py	--selftest	fast	both	claude	초록 17/17 · 0.8s (실측) — S2(면적 cap 전환)가 솔버에 **항등**임을 고정하고 (AREA-12) **S3(ψ 배치)의 등록된 대조 셋**을 든다 (계약 §C).  ② 가 A_physics 는 실제로 바뀜을 확인해 검사가 공허하지 않게 하고, ③ 이 clamp 를 빼면 a 가 달라짐을 보여 동치가 clamp 덕분임을 증명한다.  ⚠ 비트 동일이 아니라 "다른 건은 전부 clamp 2 ULP 이내" 를 검사한다 — 느슨한 허용오차로 초록을 만들지 않는다.  ★★ 2026-09-15: 전환이 소스 문자열 치환에서 `psi_placement` **깃발**로 옮겨졌다 (치환판으로는 실제 런을 못 돌린다).  ⑦e 가 계약이 등록한 **세 번째 핀 = clamp 경계**를 채우고(위 둘만 있었다), ⑦f 가 기본값이 **git HEAD 와 비트 동일**임을 대조해 깃발 도입이 세대 1 의 σ 를 안 움직였음을 고정하며, ⑦g·⑦h 가 `L2-01` 이 보고한 **비단조·절벽**을 생산 코드에서 재현하고 곱셈 배치가 둘 다 없앰을 같은 스윕에서 보인다 (규율 ②).
scripts/plastic_coverage.py	--selftest	fast	both	claude	초록 11/11 · 0.2s (실측) — 핀 11개(결속 여섯 가지 전부, ⑨b 가 집합으로 강제) — L1-01(하한>상한 feasibility)·L1-02(V_overlap 이 lens 가 아니다) 를 판정문 숫자(1.784757/8.016722 · 0.493724 · −0.094509578995)로 못박는다.  값은 안 바꿨다 — ⑨ 가 **계측 추가 전 코드에서 실측한** 핀 5개로 A_final 불변을 강제한다 (첫 판은 핀을 추측해 적어 빨간불).  ④ 가 닫힌 lens 식을 독립 수치적분으로 교차검증한다.
scripts/build_review_before_after.py	--selftest	fast	both	claude	초록 7/7 · 0.4s (실측) — 리뷰 비포/애프터 페이지를 원장에서 생성한다.  ① 서술이 인용하는 숫자마다 해당 항목 note 에 실재(초판이 기억으로 적은 두 인용을 잡았다) ② 머리 집계 = 원장 ③ SHA 실재 ④ 생성 HTML 이 ban-sweep 범위(docs/**/*.html) 안 ⑤ 집계 +1 변이 판별.  손으로 적은 초안이 하루 만에 낡은 것의 재발 방지 (규율 ④).
scripts/seal_area_cohort.py	--selftest	fast	both	claude	초록 6/6 · 0.1s (실측) — S3 코호트 봉인 (계약 §5-v3 ③): raw 가용성 전수 + sha256, 솔버를 부르지 않는다.  ① 성공한 것만 고르지 않음 ④ 결손은 거부가 아니라 상태 ⑤ 1바이트 변화가 지문을 바꿈.
scripts/measure_rho.py	--selftest	fast	both	claude	초록 11/11 · 2s (실측) — S3 prereg v3 ① 의 ρ(수치 민감도): 생산 solve_network 를 cg **rtol** 조임(기본 ×0.1, `--tighten` 으로 ×0.01·×0.001 사다리 = SELF-31 크기)으로 두 번 돌려 채널별 max|Δ|.  실제 탄 경로(spsolve/cg/cg+ilu/fallback)·kwarg(tol→TypeError→atol)·실제 정지 기준(rtol/atol·binding)·info 를 기록.  ① 직접해 경로는 Δ=0 = "허용오차 없음" ② CG 강제 경로에서 조임이 rtol 에 들어감 ②d atol 조임은 비트 동일(거짓 0)·rtol 은 움직임(판별력) ②c 래퍼가 해를 안 망침 ⑤ --tighten 0.001 → rtol_B 1e-8 ⑤d toy 사다리 판별력 ⑤b (0,1) 밖 거부 ⑤c 원상복구 ④ 원상복구.
scripts/seal_s3_prerun.py	--selftest	fast	both	claude	초록 24/24 · 0.1s (실측) — S3 **런 전** 봉인 (계약 §5-v4 A·B·D-3).  코호트 ID 를 채널마다 B_ch/OLD_ZERO/OLD_NONE/OLD_NONFINITE/NO_NETWORK/PENDING_BASELINE 로 가르고, |B_ch| 에서 중앙값 **순서자리**를 뽑고, 솔버 환경(rtol/atol·maxiter·전처리기·채택 info·fallback)을 `measure_rho._Recorder` 로 **실측** 기록한다.  ④d 가 ρ 순서와 +∞ 미정 규칙 문구를 봉인에 넣도록 강제하고, ⑥ 이 마감(2026-09-17) 전 쓰기를 **거부**함을 단언한다 — 결과를 본 뒤 문턱을 옮기지 못하게 하는 것이 이 도구의 존재 이유이므로 그 거부가 selftest 에 없으면 도구가 공허하다.
